ID,size1,size2,size3
152596,300.06174,200.075,200.01665
152601,300.06522,200.075,199.99925
152656,300.05786,200.075,200.02559
152701,300.04858,200.075,200.00868
152716,300.06458,200.075,200.01384
152726,300.05127,200.075,200.00693
152751,300.05972,200.075,200.0151
152766,300.05264,200.075,200.00139
152771,300.03925,200.075,199.99847
152781,300.0547,200.075,200.00674
152786,300.05948,200.075,200.01373
152811,300.03436,200.075,200.0038
152851,300.05542,200.075,200.0101
152866,300.04617,200.075,200.00566
152871,300.04562,200.075,200.01784
152881,300.04492,200.075,200.00748
152886,300.0425,200.075,199.99184
152906,300.05453,200.075,200.01346
152911,300.04257,200.075,200.01744
152931,300.05624,200.075,200.01985
152936,300.04117,200.075,200.01294
152941,300.03134,200.075,199.99474
152956,300.05414,200.075,199.99686
152961,300.03525,200.075,200.00432
152966,300.03494,200.075,199.99979
152971,300.01364,200.075,200.00317
152986,300.0159,200.075,199.99985
152991,300.02203,200.075,199.99721
152996,300.0343,200.06026,200.02382
153001,300.03857,200.07396,200.0013
153026,300.02188,200.075,199.99666
153076,300.03625,200.075,199.99806
153101,300.01376,200.075,199.99786
153106,300.0234,200.075,199.99527
153116,300.02243,200.075,199.99297
153141,300.01947,200.075,199.99605
153191,300.0489,200.075,199.99307
153201,300.02628,200.075,200.00119
153206,300.0231,200.075,200.00214
153211,300.04944,200.075,200.00435
153236,300.02737,200.075,199.99875
153256,300.02338,200.075,199.99956
153261,300.0454,200.075,200.00845
153266,300.0413,200.075,200.00606
153271,300.03583,200.07292,200.00783
153276,300.03976,200.07419,199.99794
153281,300.03592,200.075,200.00356
153296,300.0236,200.075,200.00244
153301,300.04193,200.075,200.00307
153306,300.05762,200.075,200.01562
153316,300.04044,200.075,200.00287
153321,300.049,200.075,200.01059
153326,300.02097,200.075,200.00107
153351,300.03864,200.075,200.00409
153366,300.02646,200.075,200.00293
153371,300.03198,200.075,200.00505
153381,300.051,200.075,200.00252
153396,300.04855,200.075,200.00615
153406,300.02982,200.075,200.0129
153411,300.04364,200.075,200.02136
153441,300.04626,200.075,199.99751
153451,300.04364,200.075,200.01297
153461,300.02747,200.075,200.0037
153466,300.03372,200.075,200.00403
153471,300.01984,200.075,199.99812
153476,300.02942,200.075,200.0059
153481,300.03925,200.075,200.00414
153486,300.03308,200.075,199.99902
153491,300.01392,200.075,199.99619
153501,300.03235,200.075,199.9971
153516,300.02795,200.075,199.99652
153521,300.03156,200.075,199.99864
153531,300.02908,200.075,199.99092
153541,300.0506,200.075,199.99924
153551,300.0223,200.075,199.99202
153556,300.04068,200.075,199.99898
153576,300.0218,200.075,199.9933
153591,300.0287,200.075,199.99962
153601,300.02942,200.075,199.99702
153631,300.04688,200.075,200.01424
153646,300.03452,200.075,200.00905
153666,300.03375,200.075,200.00426
153671,300.0451,200.075,200.01411
153676,300.0309,200.075,200.00276
153696,300.057,200.075,200.01265
153701,300.04117,200.075,200.00127
153756,300.02927,200.075,200.01369
153761,300.05914,200.075,200.01277
153776,300.03632,200.075,200.00818
153806,300.0263,200.075,199.99683
153811,300.02686,200.075,200.01038
153816,300.02768,200.075,200.00793
153821,300.02875,200.075,200.0059
153886,300.0321,200.075,200.0197
153901,300.04202,200.075,200.00905
153906,300.03946,200.075,200.01532
153921,300.03262,200.075,200.02315
153941,300.0468,200.075,200.01736
153961,300.02432,200.07266,200.007
153971,300.0357,200.075,200.01022
153986,300.0402,200.075,200.00331
153991,300.0327,200.075,200.007
154021,300.0322,200.075,200.01823
154036,300.05322,200.075,200.0176
154071,300.0478,200.075,200.0144
154076,300.0506,200.075,199.99902
154081,300.0249,200.075,200.01375
154166,300.04453,200.075,199.99411
154181,300.0158,200.075,199.98495
154186,300.0182,200.075,199.99808
154196,300.0231,200.075,199.99025
154211,300.02042,200.075,199.99146
154236,300.03915,200.075,199.99571
154251,300.02332,200.075,199.99434
154271,300.03458,200.075,199.99765
154286,300.0191,200.075,199.99602
154306,300.0355,200.075,200.00618
154341,300.04822,200.075,200.00874
154346,300.0518,200.075,200.01215
154356,300.047,200.075,200.01399
154361,300.04562,200.075,200.00677
154381,300.04248,200.075,200.00078
154386,300.05124,200.075,200.01627
154416,300.05124,200.075,200.01646
154421,300.05533,200.075,200.01584
154426,300.05957,200.075,200.02318
154441,300.03726,200.075,200.00232
154446,300.04553,200.075,200.00728
154456,300.0493,200.075,200.01471
154471,300.05298,200.075,200.01242
154481,300.05594,200.075,200.01343
154511,300.06006,200.075,200.02963
154526,300.05215,200.075,200.01419
154561,300.0753,200.075,200.04886
154566,300.06363,200.075,200.04155
154571,300.06387,200.075,200.0487
154576,300.07617,200.075,200.05644
154596,300.07303,200.075,200.04953
154606,300.08978,200.075,200.06635
154636,300.07184,200.075,200.0475
154641,300.0702,200.075,200.05333
154661,300.08105,200.075,200.06102
154666,300.07526,200.075,200.05887
154686,300.07907,200.075,200.06502
154716,300.06024,200.075,200.04483
154721,300.07687,200.075,200.06099
154726,300.06442,200.075,200.04552
154751,300.05975,200.075,200.05682
154756,300.07288,200.075,200.05707
154766,300.0419,200.075,200.02982
154786,300.06876,200.075,200.04854
154821,300.045,200.075,200.04327
154836,300.03552,200.075,200.03844
154846,300.039,200.075,200.02957
154851,300.0382,200.075,200.0359
154876,300.03787,200.075,200.04489
154881,300.0385,200.075,200.037
154896,300.0405,200.075,200.03441
154901,300.07285,200.075,200.0445
154906,300.03766,200.075,200.05775
154916,300.03,200.075,200.00653
154931,300.02774,200.075,200.00974
154956,300.0544,200.075,200.00029
154971,300.0403,200.075,200.01854
155041,300.02817,200.075,200.00562
155071,300.04477,200.075,200.02417
155086,300.03473,200.075,200.01437
155091,300.0515,200.075,200.00937
155096,300.0421,200.075,200.0106
155126,300.05075,200.075,200.02003
155131,300.0347,200.075,200.01204
155136,300.0336,200.075,200.01326
155151,300.02237,200.075,200.0153
155156,300.0283,200.075,200.01277
155161,300.01804,200.075,200.01009
155166,300.03586,200.075,200.01648
155186,300.04456,200.075,200.0091
155196,300.0322,200.075,200.00632
155201,300.06345,200.075,200.02399
155226,300.03452,200.075,200.01613
155241,300.04886,200.075,200.00761
155246,300.0302,200.075,200.01768
155251,300.04346,200.075,200.02078
155256,300.0264,200.075,200.00317
155276,300.02704,200.075,200.00673
155281,300.0386,200.075,200.01971
155286,300.03363,200.075,200.01851
155301,300.0377,200.075,200.01372
155331,300.03036,200.075,199.9999
155336,300.05768,200.075,200.02325
155351,300.03583,200.075,200.01926
155361,300.0489,200.075,200.01283
155391,300.02893,200.075,200.01164
155426,300.03946,200.075,200.00804
155431,300.03653,200.075,200.01193
155436,300.0497,200.07484,200.01369
155446,300.0612,200.075,200.04005
155456,300.06015,200.07448,200.03964
155461,300.04993,200.075,200.0445
155471,300.0954,200.075,200.04253
155501,300.07712,200.07237,200.05186
155506,300.05844,200.075,200.05344
155526,300.04666,200.075,200.0084
155551,300.04596,200.075,200.01381
155561,300.0292,200.075,200.01883
155571,300.04523,200.075,200.02225
155581,300.04468,200.075,200.00323
155586,300.02924,200.075,200.01007
155596,300.02695,200.075,200.01233
155606,300.02936,200.075,200.01633
155616,300.0347,200.075,200.01283
155621,300.03156,200.075,200.01137
155631,300.0605,200.075,200.01808
155641,300.02524,200.075,200.01183
155661,300.03464,200.075,200.01694
155676,300.03564,200.075,200.00125
155681,300.02295,200.075,200.01134
155691,300.05707,200.075,200.01605
155701,300.05557,200.075,200.00902
155706,300.03442,200.0746,200.01306
155716,300.02368,200.075,200.01294
155726,300.06046,200.075,200.00415
155736,300.06186,200.075,200.0207
155746,300.04703,200.075,200.0079
155756,300.0556,200.075,200.00627
155761,300.04138,200.075,200.02069
155786,300.0214,200.075,200.01164
155791,300.05118,200.075,200.02615
155811,300.02664,200.075,200.01395
155816,300.04114,200.075,200.01617
155826,300.04666,200.075,200.0148
155851,300.04233,200.075,200.01004
155876,300.04413,200.075,200.00688
155891,300.06616,200.075,200.01024
155901,300.03082,200.075,200.01923
155906,300.0195,200.075,200.01143
155926,300.03656,200.075,200.01817
155931,300.058,200.075,200.00969
155941,300.0426,200.075,200.00421
155946,300.0564,200.075,200.01285
155951,300.05405,200.075,200.01595
155956,300.05396,200.075,200.02036
155966,300.0368,200.075,199.99823
155986,300.02658,200.075,200.00897
155991,300.03925,200.075,200.00781
156011,300.03656,200.075,200.01454
156036,300.02826,200.075,200.0165
156046,300.0364,200.075,200.01384
156061,300.04398,200.075,200.0159
156101,300.0559,200.075,200.01102
156111,300.04825,200.075,200.01495
156121,300.05276,200.075,200.01616
156126,300.0556,200.07495,200.02223
156136,300.05322,200.075,200.00298
156146,300.04688,200.07301,200.00343
156156,300.0368,200.075,200.01459
156171,300.04675,200.075,200.01247
156181,300.05063,200.075,200.00597
156191,300.06442,200.075,200.00812
156196,300.0457,200.075,200.01384
156211,300.0528,200.075,200.00972
156216,300.0465,200.075,200.01201
156221,300.03543,200.075,200.00998
156226,300.04773,200.075,199.99306
156236,300.05173,200.075,200.00832
156246,300.03647,200.075,200.00461
156261,300.03494,200.075,200.00986
156286,300.0377,200.075,200.00763
156301,300.0482,200.075,200.01358
156321,300.04132,200.075,200.0144
156331,300.055,200.075,200.00429
156346,300.03378,200.075,200.00484
156351,300.0202,200.075,200.0004
156361,300.04474,200.075,200.00253
156371,300.0437,200.075,200.0153
156381,300.0339,200.075,200.01263
156446,300.0491,200.075,200.01439
156466,300.0425,200.075,200.0107
156476,300.03326,200.075,200.00722
156491,300.05023,200.075,200.01392
156496,300.02588,200.075,200.00755
156516,300.05072,200.075,199.99992
156521,300.0459,200.075,200.0208
156536,300.036,200.075,200.01271
156541,300.03217,200.075,199.99612
156551,300.05045,200.075,200.01964
156571,300.0371,200.075,200.00246
156581,300.03073,200.075,199.99805
156586,300.0264,200.075,200.00195
156591,300.03168,200.075,200.00879
156601,300.0448,200.075,200.01172
156611,300.04526,200.075,200.01234
156646,300.01285,200.075,199.99168
156671,300.04456,200.075,200.0099
156676,300.02042,200.075,199.98705
156681,300.03738,200.075,200.01816
156686,300.04245,200.075,200.01562
156691,300.041,200.075,200.01457
156721,300.0361,200.075,199.99667
156731,300.05597,200.075,200.0137
156741,300.03668,200.075,199.99771
156791,300.06958,200.075,200.01236
156801,300.11325,200.075,200.03955
156806,300.0978,200.075,200.02534
156811,300.08243,200.075,200.0091
156851,300.10083,200.075,200.03241
156866,300.08832,200.075,200.04872
156896,300.1192,200.075,200.03194
156916,300.08774,200.075,200.02533
156921,300.078,200.075,200.00418
156926,300.0816,200.075,200.02052
156936,300.15,200.075,200.02525
156941,300.0682,200.075,200.01126
156946,300.06375,200.075,200.0217
156961,300.0929,200.06891,200.0365
156966,300.0885,200.075,200.02312
157006,300.05994,200.075,200.01315
157016,300.05573,200.075,200.01048
157026,300.05524,200.075,200.01744
157031,300.06094,200.075,200.01096
157041,300.04926,200.075,200.01874
157066,300.07092,200.075,200.02168
157086,300.02756,200.075,200.0063
157121,300.0565,200.075,200.03008
157126,300.04282,200.075,200.02136
157161,300.05035,200.075,200.01732
157166,300.0446,200.075,200.00418
157186,300.03967,200.075,200.01454
157191,300.05963,200.075,200.00941
157196,300.05362,200.075,200.01006
157211,300.033,200.075,200.02194
157226,300.0404,200.075,200.00806
157236,300.05536,200.075,200.01465
157246,300.0242,200.075,200.01588
157271,300.0462,200.075,200.01202
157286,300.0312,200.075,200.01672
157301,300.05255,200.075,200.02415
157341,300.041,200.075,200.00883
157346,300.04855,200.075,200.01874
157371,300.04437,200.075,200.01619
157386,300.03424,200.075,200.02779
157391,300.03757,200.075,200.00694
157396,300.03076,200.075,200.00232
157401,300.04013,200.075,200.00708
157406,300.02814,200.075,200.01106
157421,300.01965,200.075,200.00227
157436,300.0407,200.075,200.01701
157466,300.02686,200.075,200.01277
157476,300.03366,200.075,200.0044
157481,300.03363,200.075,200.00394
157486,300.05206,200.075,200.01949
157491,300.0345,200.075,200.01353
157511,300.04108,200.075,200.01183
157516,300.02765,200.075,200.00204
157521,300.05634,200.075,200.0228
157526,300.03464,200.075,200.01697
157551,300.03723,200.075,200.02477
157561,300.03107,200.07146,199.99461
157581,300.04532,200.075,200.04234
157611,300.02597,200.075,200.01367
157616,300.0242,200.075,200.01122
157621,300.0282,200.075,200.01842
157636,300.03885,200.075,200.01585
157646,300.02454,200.075,200.00345
157671,300.02576,200.075,199.99776
157686,300.02942,200.075,200.00894
157706,300.03943,200.075,200.0086
157721,300.0342,200.075,200.00317
157761,300.03342,200.075,200.00632
157776,300.04617,200.07028,200.0178
157781,300.04483,200.07214,200.01244
157821,300.0506,200.075,200.0125
157841,300.02014,200.075,200.00435
157856,300.04413,200.075,200.0087
157866,300.04163,200.075,200.02382
157871,300.05695,200.075,200.01085
157881,300.04688,200.075,200.01878
157886,300.02386,200.075,199.9986
157921,300.02066,200.07452,200.00798
157926,300.02243,200.07423,200.0028
157941,300.03235,200.075,200.01797
157946,300.05643,200.07416,200.01245
157951,300.03308,200.075,200.01942
157966,300.0419,200.075,200.02211
157976,300.02838,200.075,200.00954
157981,300.0452,200.075,200.00864
157986,300.02466,200.075,200.0117
158006,300.03625,200.075,200.01042
158011,300.0268,200.07428,200.01683
158026,300.03522,200.075,200.01259
158036,300.031,200.075,200.01794
158041,300.02646,200.075,200.00224
158051,300.0333,200.075,200.00056
158056,300.0291,200.075,200.0144
158076,300.04596,200.075,200.01558
158081,300.04633,200.075,200.01837
158106,300.02988,200.075,200.01146
158116,300.05618,200.07414,200.0143
158121,300.03824,200.06824,200.0066
158126,300.05167,200.075,200.01749
158151,300.04398,200.075,200.0169
158156,300.06317,200.075,200.01747
158161,300.04944,200.075,200.0163
158166,300.04675,200.0739,200.01978
158196,300.0553,200.075,200.05377
158201,300.0765,200.07362,200.0479
158211,300.07108,200.06458,200.05301
158216,300.08072,200.075,200.05128
158246,300.05923,200.075,200.04584
158271,300.07184,200.075,200.06442
158276,300.0813,200.075,200.05295
158286,300.0829,200.075,200.05356
158291,300.07715,200.075,200.05873
158296,300.08545,200.075,200.05588
158301,300.08807,200.075,200.0525
158306,300.07352,200.075,200.05461
158331,300.0504,200.075,200.02568
158371,300.07047,200.075,200.0136
158411,300.06146,200.075,200.006
158421,300.03525,200.075,200.0186
158426,300.049,200.075,200.0161
158431,300.03558,200.075,200.0137
158441,300.05692,200.075,200.02155
158451,300.05707,200.075,200.01146
158456,300.02853,200.075,200.01419
158471,300.05823,200.075,200.02065
158491,300.05875,200.075,200.0134
158506,300.0637,200.075,200.01503
158521,300.0273,200.075,200.02197
158556,300.06924,200.075,200.00642
158561,300.05518,200.075,200.02057
158571,300.06473,200.075,200.03348
158576,300.05994,200.075,200.05188
158591,300.06992,200.075,200.03706
158596,300.05453,200.075,200.04262
158606,300.06705,200.075,200.04642
158631,300.07278,200.075,200.0304
158636,300.0893,200.075,200.04814
158641,300.06302,200.075,200.04482
158671,300.07956,200.075,200.04808
158696,300.05795,200.075,200.01744
158716,300.0711,200.075,200.0143
158726,300.05643,200.075,200.0159
158741,300.03732,200.075,200.01637
158761,300.0503,200.075,200.03433
158796,300.08582,200.075,200.04654
158811,300.05795,200.075,200.04921
158826,300.07172,200.075,200.04916
158841,300.08176,200.075,200.04767
158846,300.08145,200.075,200.05336
158851,300.06653,200.075,200.0567
158901,300.08713,200.075,200.05984
158911,300.0791,200.075,200.04874
158926,300.0868,200.075,200.06117
158931,300.0837,200.075,200.04817
158951,300.07733,200.075,200.05457
158956,300.09116,200.075,200.04901
158981,300.08484,200.075,200.05305
158991,300.08365,200.075,200.0461
159006,300.08063,200.075,200.04475
159026,300.07236,200.075,200.04083
159031,300.09467,200.075,200.05559
159036,300.08896,200.075,200.05382
159046,300.06287,200.075,200.0417
159051,300.06848,200.075,200.05443
159061,300.08618,200.075,200.05544
159081,300.0903,200.075,200.0509
159091,300.08163,200.075,200.04637
159131,300.06445,200.075,200.04803
159136,300.08197,200.075,200.03935
159161,300.082,200.075,200.05298
159216,300.08432,200.075,200.0475
159226,300.08237,200.075,200.05249
159241,300.07507,200.075,200.05928
159256,300.0805,200.075,200.05411
159271,300.06894,200.075,200.04848
159281,300.08264,200.075,200.04884
159301,300.0818,200.075,200.05185
159321,300.07883,200.075,200.04129
159341,300.0827,200.075,200.03844
159356,300.06894,200.075,200.04034
159366,300.07016,200.075,200.04216
159376,300.0833,200.075,200.05252
159381,300.0848,200.075,200.05914
159396,300.08044,200.075,200.05583
159401,300.07898,200.075,200.05463
159416,300.07855,200.075,200.04607
159431,300.07318,200.075,200.05832
159446,300.08817,200.075,200.04872
159451,300.07388,200.075,200.04482
159456,300.08447,200.075,200.04318
159496,300.08987,200.075,200.02213
159501,300.06473,200.075,200.03046
159506,300.05618,200.075,200.02312
159511,300.0683,200.075,200.01639
159546,300.05084,200.075,200.01271
159551,300.0557,200.075,200.01196
159556,300.08075,200.075,200.03107
159571,300.06183,200.075,200.01155
159596,300.0744,200.075,200.0143
159616,300.09332,200.075,200.04163
159626,300.07095,200.07462,200.04315
159631,300.08386,200.075,200.051
159641,300.08725,200.075,200.04883
159646,300.09302,200.075,200.05301
159666,300.09,200.075,200.05023
159671,300.076,200.075,200.05519
159686,300.09134,200.075,200.05595
159691,300.0979,200.075,200.06197
159696,300.08063,200.075,200.05779
159706,300.0997,200.075,200.0498
159726,300.0786,200.075,200.0271
159741,300.06363,200.075,200.00609
159756,300.06998,200.075,200.01993
159761,300.07327,200.075,200.0209
159771,300.06473,200.075,200.03122
159786,300.0774,200.075,200.02538
159806,300.06168,200.075,200.0141
159816,300.0736,200.075,200.02237
159831,300.07434,200.075,200.0176
159841,300.06577,200.075,200.02574
159851,300.0714,200.075,200.01175
159856,300.07004,200.075,200.0257
159866,300.07043,200.075,200.0257
159881,300.06104,200.07396,200.00034
159891,300.072,200.075,200.02045
159911,300.0718,200.075,200.02974
159921,300.07053,200.075,200.02298
159931,300.07098,200.075,200.01697
159941,300.06546,200.075,200.01506
159946,300.07327,200.075,200.01646
159961,300.0745,200.075,200.00954
159976,300.07797,200.075,200.02083
160006,300.07217,200.075,200.01567
160036,300.07297,200.075,200.01697
160041,300.07657,200.075,200.02888
160046,300.07785,200.075,200.02138
160056,300.06223,200.075,200.0289
160091,300.0746,200.075,200.01372
160111,300.06448,200.075,200.01909
160121,300.07275,200.075,200.01762
160126,300.0598,200.075,200.0166
160136,300.0643,200.075,200.0169
160146,300.0689,200.075,200.0164
160166,300.06696,200.075,200.0153
160171,300.07004,200.075,200.01091
160181,300.05774,200.075,200.01657
160191,300.06488,200.075,200.02063
160201,300.05856,200.075,200.00728
160206,300.07642,200.075,200.01952
160226,300.07047,200.075,200.0103
160231,300.07782,200.075,200.02275
160236,300.06927,200.075,200.01556
160246,300.0704,200.075,200.01685
160266,300.07153,200.075,200.00745
160271,300.06686,200.075,200.01865
160276,300.0609,200.075,200.01038
160286,300.07822,200.075,200.02525
160306,300.06308,200.075,200.02017
160316,300.06052,200.075,200.0112
160341,300.0742,200.075,200.01396
160346,300.072,200.075,200.01535
160351,300.07227,200.075,200.01976
160356,300.07077,200.075,200.00848
160376,300.062,200.075,200.00911
160381,300.07468,200.075,200.00891
160391,300.0638,200.075,200.01572
160416,300.07092,200.075,200.03789
160426,300.08862,200.075,200.05301
160431,300.08807,200.075,200.0367
160446,300.08255,200.075,200.0442
160451,300.06964,200.075,200.04204
160471,300.07867,200.075,200.05229
160496,300.09906,200.075,200.05139
160516,300.06772,200.075,200.05367
160531,300.07608,200.075,200.05063
160566,300.08188,200.075,200.05573
160586,300.0677,200.075,200.04187
160596,300.07303,200.075,200.04707
160616,300.06403,200.075,200.04837
160671,300.09857,200.075,200.05736
160696,300.08298,200.075,200.05194
160716,300.0974,200.075,200.0542
160731,300.08765,200.075,200.05568
160761,300.08972,200.075,200.04909
160766,300.0839,200.075,200.05728
160791,300.06784,200.075,200.0516
160801,300.08743,200.075,200.05064
160811,300.09305,200.075,200.0499
160816,300.08337,200.075,200.05667
160866,300.08896,200.075,200.0511
160881,300.0907,200.075,200.0418
160941,300.0838,200.075,200.05421
160951,300.08334,200.075,200.04881
160956,300.09183,200.075,200.04721
160961,300.0821,200.075,200.04335
160966,300.06723,200.075,200.0463
160981,300.0739,200.075,200.05843
160986,300.0906,200.075,200.0557
160991,300.07736,200.075,200.048
160996,300.0975,200.075,200.05049
161016,300.07233,200.075,200.07149
161021,300.08087,200.075,200.05205
161056,300.09323,200.075,200.04924
161066,300.07825,200.075,200.04489
161071,300.0743,200.075,200.01714
161086,300.0792,200.075,200.02667
161091,300.05975,200.075,200.01997
161096,300.06866,200.075,200.0176
161111,300.0714,200.075,200.01854
161116,300.06763,200.075,200.01689
161131,300.068,200.075,200.02533
161141,300.0723,200.075,200.02078
161146,300.07492,200.075,200.02124
161191,300.0569,200.075,200.0173
161201,300.08502,200.075,200.0251
161206,300.0685,200.075,200.01448
161216,300.08173,200.075,200.02292
161221,300.0715,200.075,200.02577
161231,300.06213,200.075,200.01839
161236,300.05286,200.075,200.02672
161241,300.07278,200.075,200.01933
161266,300.04773,200.075,200.01805
161271,300.0684,200.075,200.02185
161296,300.05734,200.075,200.01389
161316,300.0726,200.075,200.01984
161321,300.05676,200.075,200.03456
161346,300.06647,200.075,200.02235
161351,300.0771,200.075,200.0252
161361,300.06128,200.075,200.0263
161366,300.0648,200.075,200.01407
161411,300.07434,200.075,200.02415
161416,300.05316,200.0623,200.00969
161421,300.0656,200.075,200.01344
161426,300.15,200.06967,199.9909
161431,300.07425,200.075,200.02065
161461,300.06088,200.075,200.02888
161476,300.05475,200.075,200.02296
161481,300.05838,200.075,200.0189
161486,300.06015,200.075,200.01923
161496,300.06842,200.075,200.01096
161501,300.0514,200.075,200.02995
161516,300.06836,200.075,200.02081
161521,300.066,200.075,200.02483
161536,300.07593,200.075,200.02599
161546,300.06726,200.075,200.02156
161551,300.0708,200.075,200.01677
161556,300.0628,200.075,200.0155
161561,300.0664,200.075,200.01926
161581,300.06122,200.075,200.01854
161591,300.06003,200.075,200.01897
161596,300.06375,200.075,200.01392
161601,300.0657,200.075,200.02243
161606,300.0626,200.075,200.01863
161621,300.06342,200.075,200.02367
161631,300.0711,200.075,200.01825
161636,300.06296,200.075,200.01738
161651,300.04724,200.075,200.02481
161656,300.0661,200.075,200.01949
161661,300.06772,200.075,200.02014
161671,300.07443,200.075,200.02617
161681,300.07452,200.075,200.01833
161686,300.06262,200.075,200.01846
161736,300.0694,200.075,200.01515
161746,300.0478,200.075,200.016
161751,300.06552,200.075,200.02371
161761,300.06436,200.075,200.0195
161781,300.05884,200.075,200.0107
161786,300.07687,200.075,200.02463
161791,300.065,200.075,200.01653
161801,300.06638,200.075,200.01373
161831,300.05707,200.075,200.03073
161841,300.06168,200.075,200.00359
161866,300.07114,200.075,200.01892
161871,300.06183,200.075,200.01599
161886,300.0621,200.075,200.01201
161891,300.0791,200.075,200.03099
161901,300.07587,200.075,200.0215
161921,300.06665,200.075,200.02107
161926,300.07983,200.075,200.03333
161951,300.06326,200.075,200.01883
161956,300.06726,200.075,200.01663
161971,300.06223,200.07404,200.01439
162026,300.06662,200.075,200.02345
162031,300.07245,200.075,200.02956
162046,300.06955,200.075,200.01053
162051,300.05542,200.075,200.03003
162056,300.06046,200.06654,200.02176
162081,300.0773,200.075,200.02188
162086,300.08014,200.07364,200.0186
162091,300.07074,200.06998,200.02173
162106,300.07278,200.07118,200.00404
162121,300.0703,200.075,200.02095
162126,300.07007,200.06543,200.00972
162146,300.06845,200.075,200.02016
162151,300.05905,200.07262,200.01605
162156,300.06357,200.06297,199.99454
162161,300.08093,200.075,200.01466
162166,300.06473,200.06926,200.01192
162181,300.06595,200.075,200.00697
162186,300.07428,200.075,200.02048
162221,300.04654,200.06813,200.01169
162241,300.0722,200.075,200.0181
162251,300.05838,200.07083,200.01918
162261,300.06848,200.075,200.02672
162276,300.06195,200.07126,200.02164
162296,300.05164,200.0728,200.03438
162311,300.059,200.075,200.00783
162346,300.0711,200.075,200.02164
162361,300.07376,200.075,200.01518
162366,300.06857,200.075,200.01213
162381,300.0668,200.07225,200.02061
162401,300.05463,200.06654,200.01749
162406,300.06573,200.07169,200.003
162416,300.05475,200.06401,200.01086
162436,300.0513,200.075,200.02489
162451,300.07767,200.075,200.01027
162456,300.0695,200.075,200.02364
162466,300.06012,200.075,200.01549
162501,300.07214,200.075,200.01752
162506,300.06995,200.075,200.01112
162526,300.0498,200.075,200.02136
162556,300.07022,200.075,200.01247
162576,300.06372,200.075,200.00797
162586,300.0751,200.075,200.00813
162591,300.08612,200.075,200.01462
162606,300.0641,200.075,200.00212
162621,300.06787,200.075,200.00928
162636,300.07513,200.075,200.01488
162661,300.06653,200.06638,200.03064
162696,300.08127,200.075,200.0162
162701,300.0607,200.075,200.01268
162711,300.06482,200.075,200.01569
162721,300.06824,200.075,200.02896
162741,300.06485,200.075,200.01752
162756,300.0544,200.0733,200.0095
162761,300.08047,200.075,200.01819
162776,300.06683,200.07307,200.01398
162806,300.05902,200.075,200.01979
162811,300.0788,200.07104,200.0221
162816,300.07678,200.075,200.02063
162821,300.06564,200.075,200.01738
162826,300.07004,200.075,200.01088
162856,300.0639,200.075,200.01694
162871,300.0682,200.075,200.01302
162881,300.05774,200.075,200.0008
162886,300.05063,200.07005,200.00842
162901,300.06207,200.075,200.01826
162906,300.05008,200.06673,200.00792
162916,300.05148,200.075,200.01552
162941,300.04886,200.075,200.0129
162946,300.0662,200.075,200.00478
162951,300.0649,200.075,200.01439
162971,300.0542,200.075,200.00882
162986,300.06396,200.075,200.01422
162991,300.05243,200.07396,200.00967
163001,300.05658,200.075,200.00352
163016,300.04034,200.06163,200.00775
163026,300.04855,200.07188,200.01
163036,300.0654,200.075,200.02013
163041,300.048,200.075,200.01596
163051,300.03333,200.06705,200.00389
163066,300.04337,200.07498,200.00613
163076,300.0619,200.075,200.00983
163091,300.0756,200.075,200.05075
163101,300.06265,200.075,200.03928
163111,300.0658,200.075,200.03662
163116,300.07343,200.075,200.04631
163131,300.09808,200.075,200.04062
163141,300.08008,200.075,200.04362
163161,300.08203,200.075,200.0475
163181,300.0764,200.075,200.0458
163191,300.07318,200.075,200.04417
163206,300.06985,200.075,200.05492
163226,300.02637,200.0583,200.00964
163301,300.05554,200.075,199.9967
163311,300.02658,200.075,200.00233
163316,300.06683,200.075,200.00508
163321,300.04153,200.075,200.02461
163356,300.06168,200.075,200.00497
163366,300.0357,200.075,200.00957
163381,300.0603,200.075,200.02914
163386,300.03592,200.075,200.00427
163401,300.05115,200.075,200.01599
163426,300.0534,200.075,200.01903
163436,300.05914,200.075,200.00038
163446,300.04413,200.075,200.00264
163457,300.06555,200.07452,200.00874
163461,300.0657,200.075,200.01059
163466,300.0741,200.075,200.00827
163476,300.04605,200.075,200.00749
163491,300.0608,200.075,200.012
163501,300.06448,200.075,200.02454
163511,300.03195,200.075,200.00395
163526,300.07208,200.075,200.04033
163531,300.07892,200.075,200.04828
163541,300.05804,200.075,200.05237
163561,300.07053,200.075,200.05005
163571,300.08084,200.075,200.05913
163581,300.08655,200.075,200.04822
163586,300.07428,200.075,200.05765
163596,300.0814,200.075,200.05219
163626,300.0853,200.075,200.04726
163636,300.06918,200.075,200.05336
163641,300.07315,200.075,200.04991
163646,300.07315,200.075,200.05693
163661,300.08228,200.075,200.04971
163681,300.10226,200.075,200.05173
163701,300.07547,200.075,200.04607
163706,300.08362,200.075,200.0524
163716,300.0774,200.075,200.04852
163721,300.06546,200.075,200.05077
163736,300.08228,200.075,200.0517
163751,300.0696,200.07079,200.04984
163771,300.07083,200.075,200.0518
163796,300.08517,200.075,200.0597
163801,300.06503,200.075,200.04887
163811,300.0755,200.075,200.03418
163831,300.06238,200.075,200.03954
163846,300.0793,200.06827,200.0479
163851,300.06555,200.07495,200.04953
